str_geom,Latitude,Longitude,dateval,loc_id,loc_name,ENG_ELEC_KWH_COST,NONENG_HEAT_KWH_COST,NONENG_ELEC_KWH_COST,heat_kwh_min,heat_kwh_max,elec_kwh_max,battery_max_kwh,EV_flag,water_heater_max_kwh,heat_needed_cumulative,elec_needed_cumulative,heat_produced_cumulative,produced_free_heat_cumulative,produced_notfree_heat_cumulative,elec_produced_cumulative,unmet_heat_needed_cumulative,unmet_elec_needed_cumulative,ending_stored_heat_cumulative,ending_stored_elec_cumulative,wasted_heat_cumulative,excess_heat_cumulative,excess_elec_cumulative,ENG_cost_cumulative,savings_cumulative,future_heat_savings_cumulative,future_elec_savings_cumulative,recycled_heat_savings_cumulative,recycled_elec_savings_cumulative,ON_HRS_cumulative,inc_needed_heat_kwh_cumulative,inc_needed_elec_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_elec_kwh_cumulative,recycled_elec_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_elec_kwh_cumulative,recycled_elec_kwh_cumulative,market_cost_cumulative,Cycle_ON_cumulative,Cycle_OFF_cumulative,loc_id2,Site Name,State_y,TZ,Elev,Class,Pool,ON_PCT,TOTAL_SAVINGS
"POLYGON ((-95.7536699753392071 44.0431939002508983, -96.4558265224570590 44.4318927849775349, -96.4551061679181885 44.5383431665604164, -96.4567177915846941 44.6288086642326078, -96.4552172875820872 44.8013475606005045, -96.4559960178026330 44.9554365205882434, -95.6087353182526272 44.8729971387825017, -95.5391429213735819 44.8342020378081045, -95.3453655141419034 44.1052915213821706, -95.7536699753392071 44.0431939002508983))",44.45,-95.817,12/31,726559,MN_Marshall.Muni-Ryan.Field.AWOS,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,1,10,67794.04546770216,18961.60150427607,58867.75417472952,27636.165370800194,31231.588803929288,17586.650690509203,17348.080544717366,1378.1055531472277,43193.17731560478,33017.955439828904,8421.789251744669,23734.46098413025,11861.609903886989,5525.205954956336,-622.6362982812958,490.09435391881107,717.5019507543594,612.5068692954231,1221.4208819441808,4223,52481.37373531656,7103.146339769445,15312.671732385594,15312.671732385594,11858.455164506622,11858.455164506622,15312.671732385594,15312.671732385594,11858.455164506622,11858.455164506622,4664.806773648519,2634,2633,726559,MARSHALL/RYAN(AWOS),MN,-6,359,II,12,0.48207762557077627,1211.2914529583081
"POLYGON ((-96.5630157320507152 46.0616497011559289, -96.0865261866225069 45.9226741484868199, -96.4549156006364967 45.1951097685827321, -96.4544965897858049 45.2751954312187124, -96.4576022419499992 45.2988502435092073, -96.4775920738620840 45.3285093511863124, -96.5325489071363876 45.3751321578124305, -96.6050845087202816 45.3965243768767195, -96.6931691963478954 45.4106381284003220, -96.7380323233628872 45.4581952726818272, -96.7692462256754027 45.5174788829375245, -96.8430871854447020 45.5840902781794171, -96.8549898369575004 45.6091220936422275, -96.8327958467748999 45.6506869092702203, -96.6573917725938827 45.7389705762134255, -96.6046107089756987 45.8082642292051290, -96.5879552958652994 45.8178544002012273, -96.5669215089496902 45.9341104352976259, -96.5618021819690000 45.9476830936294292, -96.5762152572325050 46.0212796419405237, -96.5630157320507152 46.0616497011559289))",45.7,-96.5,12/31,727533,MN_Wheaton.AWOS,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,0,10,75796.87733285173,14502.441014890363,61472.98977516827,22354.321760503564,39118.668014664785,14225.477483956813,20223.64005239282,281.161654280047,38782.14922166555,39097.07368713995,5899.752494709333,18120.7749017465,12848.141847670999,5611.983414000727,-696.1099117865966,434.8672676237717,662.4787934186609,488.84089628148666,1322.9262036054242,4235,63575.85492581455,1658.4972905658417,12221.022407037159,12221.022407037159,12843.94372432451,12843.94372432451,12221.022407037159,12221.022407037159,12843.94372432451,12843.94372432451,4525.626517847778,2314,2313,727533,WHEATON NDB (AWOS),MN,-6,313,III,12,0.4834474885844749,1115.6571881003142
"POLYGON ((-96.5630157320507152 46.0616497011559289, -96.0865261866225069 45.9226741484868199, -96.4549156006364967 45.1951097685827321, -96.4544965897858049 45.2751954312187124, -96.4576022419499992 45.2988502435092073, -96.4775920738620840 45.3285093511863124, -96.5325489071363876 45.3751321578124305, -96.6050845087202816 45.3965243768767195, -96.6931691963478954 45.4106381284003220, -96.7380323233628872 45.4581952726818272, -96.7692462256754027 45.5174788829375245, -96.8430871854447020 45.5840902781794171, -96.8549898369575004 45.6091220936422275, -96.8327958467748999 45.6506869092702203, -96.6573917725938827 45.7389705762134255, -96.6046107089756987 45.8082642292051290, -96.5879552958652994 45.8178544002012273, -96.5669215089496902 45.9341104352976259, -96.5618021819690000 45.9476830936294292, -96.5762152572325050 46.0212796419405237, -96.5630157320507152 46.0616497011559289))",45.7,-96.5,12/31,727533,MN_Wheaton.AWOS,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,1,10,75796.87733285173,18882.44101489037,63911.3909342098,27577.63799353272,36333.75294067705,17549.405995884452,19851.54899171878,1336.2495370361069,40892.95430361488,34163.44904095164,7966.062593076802,21459.996163696884,12143.940532258226,5626.5604790469015,-493.3937729543415,435.4263076791459,664.5756080734096,539.7573428248035,1250.4947794654859,4497,62302.94376223173,6741.715000662332,13493.933570620076,13493.933570620076,12140.72601422803,12140.72601422803,13493.933570620076,13493.933570620076,12140.72601422803,12140.72601422803,4976.766517847775,2410,2409,727533,WHEATON NDB (AWOS),MN,-6,313,III,12,0.5133561643835617,1296.8583493359479
"POLYGON ((-91.8848844497199906 43.4993856164955446, -92.2087590837953286 44.2388610721833047, -92.0250515137744429 44.3871191046775735, -91.9723859729759852 44.3644872042939085, -91.9388683450294906 44.3391114100093020, -91.9227541287191059 44.3175199008055003, -91.9223493837595953 44.2883410165739093, -91.8886943196965831 44.2574949747452990, -91.8487439251529025 44.1911872547826050, -91.7532193485982788 44.1372277010715024, -91.6522335902059950 44.0668957397175021, -91.6017862467599002 44.0408222486298015, -91.5691620830818067 44.0349552857518063, -91.5284201746209902 44.0342152650485090, -91.4259017937213940 43.9856198642087080, -91.3733573191516939 43.9471911097159946, -91.2919479964372016 43.8471907677617025, -91.2511049146867066 43.7880757796542923, -91.2589159277527813 43.7223957692373943, -91.2583891842796930 43.6773223178225862, -91.2329899227653840 43.5988900696463944, -91.2405580266903939 43.5487125734423941, -91.2235667679923807 43.5008086529210019, -91.6110989553215944 43.5006261990939933, -91.7303661520136870 43.4995717796753851, -91.8848844497199906 43.4993856164955446))",44.083,-91.7,12/31,726588,MN_Winona.Muni.AWOS,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,0,10,65869.04929875258,14389.463041096244,55278.64386365387,22186.713440617445,33091.93042303643,14118.817644029275,17008.588647822642,276.64539706696604,42326.08476404104,37791.022800673505,6417.547106881593,19771.64017477752,12584.11981575054,5467.955153237176,-806.4493538230505,471.3868733934928,721.358303010687,534.1382784821458,1295.5463410223044,3890,52515.592336698995,1811.3432253457052,13353.456962053653,13353.456962053653,12578.119815750531,12578.119815750531,13353.456962053653,13353.456962053653,12578.119815750531,12578.119815750531,4116.876665183016,2447,2447,726588,WINONA MUNI (AWOS),MN,-6,200,II,12,0.4440639269406393,1023.2352656813997
"POLYGON ((-91.8848844497199906 43.4993856164955446, -92.2087590837953286 44.2388610721833047, -92.0250515137744429 44.3871191046775735, -91.9723859729759852 44.3644872042939085, -91.9388683450294906 44.3391114100093020, -91.9227541287191059 44.3175199008055003, -91.9223493837595953 44.2883410165739093, -91.8886943196965831 44.2574949747452990, -91.8487439251529025 44.1911872547826050, -91.7532193485982788 44.1372277010715024, -91.6522335902059950 44.0668957397175021, -91.6017862467599002 44.0408222486298015, -91.5691620830818067 44.0349552857518063, -91.5284201746209902 44.0342152650485090, -91.4259017937213940 43.9856198642087080, -91.3733573191516939 43.9471911097159946, -91.2919479964372016 43.8471907677617025, -91.2511049146867066 43.7880757796542923, -91.2589159277527813 43.7223957692373943, -91.2583891842796930 43.6773223178225862, -91.2329899227653840 43.5988900696463944, -91.2405580266903939 43.5487125734423941, -91.2235667679923807 43.5008086529210019, -91.6110989553215944 43.5006261990939933, -91.7303661520136870 43.4995717796753851, -91.8848844497199906 43.4993856164955446))",44.083,-91.7,12/31,726588,MN_Winona.Muni.AWOS,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,1,10,65869.04929875258,18769.463041096245,58172.22405389732,27226.518122074904,30945.7059318224,17325.966077684036,16247.19437510018,1447.5286452029964,44746.831031579386,33043.08696844427,8550.369130244877,23326.612793383858,11857.082483639355,5465.710540093057,-612.9055545079897,469.0653111302525,706.5130057667035,591.04974652556,1220.864232590402,4194,51092.80563561363,6916.41223924768,14776.243663139012,14776.243663139012,11853.050801848565,11853.050801848565,14776.243663139012,14776.243663139012,11853.050801848565,11853.050801848565,4568.016665183016,2545,2544,726588,WINONA MUNI (AWOS),MN,-6,200,II,12,0.47876712328767124,1199.0084246079723
"POLYGON ((-91.5373409667196114 47.0841036515412554, -91.8578459694549991 47.4316005808014296, -89.9913362792793805 48.0303603296235053, -89.9870207167735998 48.0235567412332571, -89.9003891324519913 47.9925051409760854, -89.7493099558112846 48.0264846537380592, -89.5306731313446988 48.0016560137179980, -89.6256450624072016 47.9925618145952839, -89.6363736271700020 47.9593906520646129, -89.9996777905120950 47.8245648373842585, -90.5096334392440980 47.7099379875237659, -91.0214756356804031 47.4610588455035085, -91.4686571697842936 47.1249355364129414, -91.5373409667196114 47.0841036515412554))",47.2,-91.4,12/31,727556,MN_Silver.Bay.Muni.AP,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,0,10,80687.83599355872,13490.569403409523,61447.58498883559,21137.603425973066,40309.981562862486,13451.202180164675,22716.633626839874,45.367223244852994,34315.651143415846,40874.21258532178,3474.986553012579,17210.04205939363,12866.226950708537,5766.975673401304,-763.3576490913957,501.9131445780867,657.722790309164,549.3463774910775,1324.603375922979,4128,66954.17655628176,630.342452700996,13733.65943727695,13733.65943727695,12860.226950708535,12860.226950708535,13733.65943727695,13733.65943727695,12860.226950708535,12860.226950708535,4617.0420882935305,2414,2414,727556,SILVER BAY,MN,-6,331,III,12,0.4712328767123288,1110.5921043226608
"POLYGON ((-91.5373409667196114 47.0841036515412554, -91.8578459694549991 47.4316005808014296, -89.9913362792793805 48.0303603296235053, -89.9870207167735998 48.0235567412332571, -89.9003891324519913 47.9925051409760854, -89.7493099558112846 48.0264846537380592, -89.5306731313446988 48.0016560137179980, -89.6256450624072016 47.9925618145952839, -89.6363736271700020 47.9593906520646129, -89.9996777905120950 47.8245648373842585, -90.5096334392440980 47.7099379875237659, -91.0214756356804031 47.4610588455035085, -91.4686571697842936 47.1249355364129414, -91.5373409667196114 47.0841036515412554))",47.2,-91.4,12/31,727556,MN_Silver.Bay.Muni.AP,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,1,10,80687.83599355872,17870.569403409543,63756.226156111086,26337.05994927919,37419.16620683184,16759.947240450412,21868.232990781067,1116.622162959124,36813.17163321792,35329.563739320314,4933.938182649336,20397.508386927333,12346.687503307568,5767.504245525387,-573.3532204141778,511.0138205361461,695.1118569328712,618.435409343755,1271.09081284068,4365,65226.95075996486,5529.88190010196,15460.88523359387,15460.88523359387,12340.687503307587,12340.687503307587,15460.88523359387,15460.88523359387,12340.687503307587,12340.687503307587,5068.182088293531,2596,2596,727556,SILVER BAY,MN,-6,331,III,12,0.4982876712328767,1316.173001770257
"POLYGON ((-89.9913362792793805 48.0303603296235053, -91.8578459694549991 47.4316005808014296, -91.9202686454452333 47.4284904197574448, -92.4067431323145030 47.7843564357018238, -92.1580173334921682 48.3636747209722770, -92.1259621043170966 48.3667559640879858, -92.0351836584431027 48.3555087890864712, -91.9795339461416006 48.2503981340539241, -91.7888148365660044 48.2061452068196061, -91.7119378492620001 48.1967750993828830, -91.7037310533343941 48.1148348888721813, -91.5687753141233998 48.1044577627129613, -91.5715619052090943 48.0435715426929093, -91.2394466746322905 48.0812981452352943, -91.0271484370192070 48.1953389359975830, -90.8644947874553850 48.2541981157585198, -90.7433655981740799 48.0884437354146073, -90.5674552431154041 48.1216998565699967, -90.5568351560114024 48.0927504124290337, -90.1452700387079062 48.1127708605289754, -90.0267005906224966 48.0860789846226169, -89.9913362792793805 48.0303603296235053))",47.817,-91.833,12/31,727459,MN_Ely.Muni.AP,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,0,10,77182.75093085962,13735.646957621475,58921.438509862026,21451.955813840454,37469.482696021594,13651.244608807558,22903.390329678663,90.40234881392199,38377.8789130247,39668.98075885315,4642.077908681007,17722.85018616533,12791.77951900884,5719.22123516817,-751.148915950835,467.13718320782476,671.2797175122524,523.2308910993719,1316.9352904579114,4041,64101.97865337539,949.8674386126348,13080.772277484315,13080.772277484315,12785.779519008836,12785.779519008836,13080.772277484315,13080.772277484315,12785.779519008836,12785.779519008836,4502.0816738694,2328,2328,727459,ELY MUNI,MN,-6,455,II,12,0.4613013698630137,1089.0172656064483
"POLYGON ((-89.9913362792793805 48.0303603296235053, -91.8578459694549991 47.4316005808014296, -91.9202686454452333 47.4284904197574448, -92.4067431323145030 47.7843564357018238, -92.1580173334921682 48.3636747209722770, -92.1259621043170966 48.3667559640879858, -92.0351836584431027 48.3555087890864712, -91.9795339461416006 48.2503981340539241, -91.7888148365660044 48.2061452068196061, -91.7119378492620001 48.1967750993828830, -91.7037310533343941 48.1148348888721813, -91.5687753141233998 48.1044577627129613, -91.5715619052090943 48.0435715426929093, -91.2394466746322905 48.0812981452352943, -91.0271484370192070 48.1953389359975830, -90.8644947874553850 48.2541981157585198, -90.7433655981740799 48.0884437354146073, -90.5674552431154041 48.1216998565699967, -90.5568351560114024 48.0927504124290337, -90.1452700387079062 48.1127708605289754, -90.0267005906224966 48.0860789846226169, -89.9913362792793805 48.0303603296235053))",47.817,-91.833,12/31,727459,MN_Ely.Muni.AP,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,1,10,77182.75093085962,18115.64695762149,61290.56700756508,26521.292059354488,34769.27494821062,16877.185855952852,22365.77282643831,1244.4611016686315,40704.97714589609,34551.98334577437,6473.588903143765,20950.029715048862,12150.020247593184,5723.382953469849,-555.3528799576436,467.1122248648763,688.9770893675146,579.057632476205,1250.8340855020988,4297,62706.3101189545,5971.626710028298,14476.44081190513,14476.44081190513,12144.020247593186,12144.020247593186,14476.44081190513,14476.44081190513,12144.020247593186,12144.020247593186,4953.221673869399,2516,2516,727459,ELY MUNI,MN,-6,455,II,12,0.49052511415525113,1274.53883802066
"POLYGON ((-95.9303850933894324 45.9421069025078381, -95.6689600689141884 45.7124254287553882, -95.6282148930648361 45.5553096463400848, -96.4557569969341131 45.0339503036901263, -96.4549156006364967 45.1951097685827321, -96.0865261866225069 45.9226741484868199, -95.9303850933894324 45.9421069025078381))",45.567,-95.967,12/31,726565,MN_Morris.Muni.AWOS,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,0,10,75709.09975958614,14223.62013956418,59809.33219065875,22097.886789944398,37711.445400714314,14062.291593600981,21092.367957023183,167.32854596319706,37286.82706885651,39299.76957489728,5192.600388095802,18425.792244285527,12871.901980034341,5661.240344748037,-769.7032323746694,475.8194506735898,695.7999398444455,529.3276742475895,1325.1879039435373,4095,62475.90790339641,1357.7181595298284,13233.191856189746,13233.191856189746,12865.901980034349,12865.901980034349,13233.191856189746,13233.191856189746,12865.901980034349,12865.901980034349,4493.396864758552,2531,2531,726565,MORRIS MUNI (AWOS),MN,-6,344,II,12,0.4674657534246575,1084.8123458164573
"POLYGON ((-95.9303850933894324 45.9421069025078381, -95.6689600689141884 45.7124254287553882, -95.6282148930648361 45.5553096463400848, -96.4557569969341131 45.0339503036901263, -96.4549156006364967 45.1951097685827321, -96.0865261866225069 45.9226741484868199, -95.9303850933894324 45.9421069025078381))",45.567,-95.967,12/31,726565,MN_Morris.Muni.AWOS,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,1,10,75709.09975958614,18603.62013956418,62434.99204525884,27172.736659804785,35262.25538545408,17291.741510784865,20191.60626670631,1317.8786287793182,39699.82128060088,34215.955717762605,6917.498552379082,21739.380678330996,12162.572484008619,5659.8344720511095,-569.1494533649775,479.7073200262029,694.0712359605425,592.8752850380769,1252.1269658528886,4362,60887.217633634216,6447.047655555551,14821.882125951928,14821.882125951928,12156.572484008626,12156.572484008626,14821.882125951928,14821.882125951928,12156.572484008626,12156.572484008626,4944.536864758554,2611,2611,726565,MORRIS MUNI (AWOS),MN,-6,344,II,12,0.49794520547945204,1275.852797525988
"POLYGON ((-95.6689600689141884 45.7124254287553882, -95.9303850933894324 45.9421069025078381, -95.4058816912505137 46.4174685419413535, -95.3973081068752009 46.4195557053034378, -94.9406708245914785 46.3479623085230301, -94.9300860579958794 46.3354744165378207, -94.8666056289241482 45.8523840519868600, -95.6689600689141884 45.7124254287553882))",45.883,-95.4,12/31,726557,MN_Alexandria.Muni.AP,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,0,10,78253.18780535554,14562.316232385187,61937.157436534806,22472.012458498364,39465.144978036435,14300.371564498955,22142.73825187813,267.94466788623805,39346.281852830216,39145.72701864159,5826.707883057435,18049.162409593457,12958.084083165686,5679.188068455738,-679.8972550653135,428.75534574945283,648.6459889529666,488.8981810614405,1334.0646605660656,4280,66030.73327881948,1610.2321492195072,12222.454526536007,12222.454526536007,12952.084083165682,12952.084083165682,12222.454526536007,12222.454526536007,12952.084083165682,12952.084083165682,4630.046084149894,2209,2209,726557,ALEXANDRIA MUNICIPAL AP,MN,-6,433,II,12,0.4885844748858447,1143.0655865621925
